n_dims,n_cubes,operation,CanonicalHyperCubeSet,Z3ProductSet
15,9,contained_in,0.009065200109034777,0.00015059998258948326
15,9,contained_in,0.007815900025889277,0.0029038998764008284
15,12,creation,0.025663600070402026,0.29998499993234873
15,12,membership_test,0.00872369995340705,9.929994121193886e-05
15,12,membership_test,0.007856599986553192,8.79000872373581e-05
15,12,add_cube,0.002041799947619438,0.25339540001004934
15,12,add_hole,0.0021339000668376684,0.1489413999952376
15,12,contained_in,0.007670100079849362,0.008190300082787871
15,12,contained_in,0.008414299925789237,5.479995161294937e-05
15,12,contained_in,0.008851799881085753,0.00024090008810162544
15,12,contained_in,0.00752690015360713,0.013168100034818053
15,15,creation,0.036386300111189485,1.6018204998690635
15,15,membership_test,0.008902300149202347,0.000120899872854352
15,15,membership_test,0.007972599938511848,0.0001020999625325203
15,15,add_cube,0.002039800165221095,0.38968590018339455
15,15,add_hole,0.0020967000164091587,1.102083999896422
15,15,contained_in,0.0077853999100625515,0.052127999952062964
15,15,contained_in,0.008636699989438057,8.58998391777277e-05
15,15,contained_in,0.00927929999306798,0.015346799977123737
15,15,contained_in,0.007763100089505315,0.046367600094527006
15,18,creation,0.04401399986818433,3.613508600043133
15,18,membership_test,0.009209400042891502,0.00011999998241662979
15,18,membership_test,0.008305300027132034,9.780004620552063e-05
15,18,add_cube,0.00206990004517138,1.8045139000751078
15,18,add_hole,0.0020973000209778547,2.7128290000837296
15,18,contained_in,0.00810300000011921,0.08224989986047149
15,18,contained_in,0.008827300043776631,7.6299998909235e-05
15,18,contained_in,0.009433700004592538,0.0015300000086426735
15,18,contained_in,0.007992600090801716,0.13829430006444454
15,21,creation,0.0602225000038743,12.900087699992582
15,21,membership_test,0.008488399907946587,0.00014410004951059818
15,21,membership_test,0.007801099913194776,0.00010059983469545841
15,21,add_cube,0.001971699995920062,8.381110100075603
15,21,add_hole,0.0020467001013457775,11.181617899797857
15,21,contained_in,0.008087399881333113,0.2802086998708546
15,21,contained_in,0.008863199967890978,8.160015568137169e-05
15,21,contained_in,0.009181000059470534,0.0022317999973893166
15,21,contained_in,0.00745710008777678,0.44603569991886616
15,24,creation,0.10247789998538792,61.776932700071484
15,24,membership_test,0.008958099875599146,0.000161800067871809
15,24,membership_test,0.008744300110265613,0.00010160007514059544
15,24,add_cube,0.0021059000864624977,40.146097499877214
15,24,add_hole,0.0020892999600619078,47.07973719993606
15,24,contained_in,0.007814300013706088,0.9355686998460442
15,24,contained_in,0.008497900096699595,7.640011608600616e-05
15,24,contained_in,0.00908250012435019,0.0003698000218719244
15,24,contained_in,0.0073812000919133425,1.3400089000351727
