n_dims,n_cubes,class,operation,time
5,78,Z3ProductSet,contained_in,0.009148299926891923
5,81,CanonicalHyperCubeSet,creation,0.11479460005648434
5,81,CanonicalHyperCubeSet,membership_test,6.950017996132374e-05
5,81,CanonicalHyperCubeSet,membership_test,8.639995940029621e-05
5,81,CanonicalHyperCubeSet,add_cube,0.012710600160062313
5,81,CanonicalHyperCubeSet,add_hole,0.0026844998355954885
5,81,CanonicalHyperCubeSet,contained_in,0.004657499957829714
5,81,CanonicalHyperCubeSet,contained_in,0.00460790004581213
5,81,CanonicalHyperCubeSet,contained_in,0.004779599839821458
5,81,CanonicalHyperCubeSet,contained_in,0.004805400036275387
5,81,Z3ProductSet,creation,0.060955299995839596
5,81,Z3ProductSet,membership_test,0.010331599973142147
5,81,Z3ProductSet,membership_test,0.00868619978427887
5,81,Z3ProductSet,add_cube,0.0007766999769955873
5,81,Z3ProductSet,add_hole,0.0007625001017004251
5,81,Z3ProductSet,contained_in,0.008992800023406744
5,81,Z3ProductSet,contained_in,0.008948200149461627
5,81,Z3ProductSet,contained_in,0.014698700048029423
5,81,Z3ProductSet,contained_in,0.009156999876722693
5,84,CanonicalHyperCubeSet,creation,0.12253910000436008
5,84,CanonicalHyperCubeSet,membership_test,7.379986345767975e-05
5,84,CanonicalHyperCubeSet,membership_test,9.409990161657333e-05
5,84,CanonicalHyperCubeSet,add_cube,0.0024991000536829233
5,84,CanonicalHyperCubeSet,add_hole,0.0025227998849004507
5,84,CanonicalHyperCubeSet,contained_in,0.005140600027516484
5,84,CanonicalHyperCubeSet,contained_in,0.004996699979528785
5,84,CanonicalHyperCubeSet,contained_in,0.005232200026512146
5,84,CanonicalHyperCubeSet,contained_in,0.005216500023379922
5,84,Z3ProductSet,creation,0.06340159988030791
5,84,Z3ProductSet,membership_test,0.009583899984136224
5,84,Z3ProductSet,membership_test,0.008766600163653493
5,84,Z3ProductSet,add_cube,0.0007662998978048563
5,84,Z3ProductSet,add_hole,0.0007583999540656805
5,84,Z3ProductSet,contained_in,0.008969099959358573
5,84,Z3ProductSet,contained_in,0.008910800097510219
5,84,Z3ProductSet,contained_in,0.015344100072979927
5,84,Z3ProductSet,contained_in,0.009520600084215403
5,87,CanonicalHyperCubeSet,creation,0.14366280008107424
5,87,CanonicalHyperCubeSet,membership_test,7.00999516993761e-05
5,87,CanonicalHyperCubeSet,membership_test,8.999998681247234e-05
5,87,CanonicalHyperCubeSet,add_cube,0.0026253999676555395
5,87,CanonicalHyperCubeSet,add_hole,0.00289339991286397
5,87,CanonicalHyperCubeSet,contained_in,0.005411700112745166
5,87,CanonicalHyperCubeSet,contained_in,0.0053974001202732325
5,87,CanonicalHyperCubeSet,contained_in,0.005640000104904175
5,87,CanonicalHyperCubeSet,contained_in,0.005541799822822213
5,87,Z3ProductSet,creation,0.06632500002160668
5,87,Z3ProductSet,membership_test,0.010145500069484115
5,87,Z3ProductSet,membership_test,0.00899200001731515
5,87,Z3ProductSet,add_cube,0.0007904001977294683
5,87,Z3ProductSet,add_hole,0.0008265001233667135
5,87,Z3ProductSet,contained_in,0.008920699823647738
5,87,Z3ProductSet,contained_in,0.009192900033667684
5,87,Z3ProductSet,contained_in,0.015490599907934666
5,87,Z3ProductSet,contained_in,0.009272600058466196
5,90,CanonicalHyperCubeSet,creation,0.14983470016159117
5,90,CanonicalHyperCubeSet,membership_test,7.6299998909235e-05
5,90,CanonicalHyperCubeSet,membership_test,9.809993207454681e-05
5,90,CanonicalHyperCubeSet,add_cube,0.003018799936398864
5,90,CanonicalHyperCubeSet,add_hole,0.003071799874305725
5,90,CanonicalHyperCubeSet,contained_in,0.005867700092494488
5,90,CanonicalHyperCubeSet,contained_in,0.005927999969571829
5,90,CanonicalHyperCubeSet,contained_in,0.005870699882507324
5,90,CanonicalHyperCubeSet,contained_in,0.005745199974626303
5,90,Z3ProductSet,creation,0.06760259997099638
5,90,Z3ProductSet,membership_test,0.010029100114479661
5,90,Z3ProductSet,membership_test,0.009074999950826168
5,90,Z3ProductSet,add_cube,0.0007817998994141817
5,90,Z3ProductSet,add_hole,0.0007964998949319124
5,90,Z3ProductSet,contained_in,0.00927060004323721
5,90,Z3ProductSet,contained_in,0.009773799916729331
5,90,Z3ProductSet,contained_in,0.016349699813872576
5,90,Z3ProductSet,contained_in,0.009138999972492456
5,93,CanonicalHyperCubeSet,creation,0.15718059986829758
5,93,CanonicalHyperCubeSet,membership_test,7.650000043213367e-05
5,93,CanonicalHyperCubeSet,membership_test,0.00010160007514059544
5,93,CanonicalHyperCubeSet,add_cube,0.002783500123769045
5,93,CanonicalHyperCubeSet,add_hole,0.0030424001161009073
5,93,CanonicalHyperCubeSet,contained_in,0.006372800096869469
5,93,CanonicalHyperCubeSet,contained_in,0.006011400138959289
5,93,CanonicalHyperCubeSet,contained_in,0.006271299906075001
5,93,CanonicalHyperCubeSet,contained_in,0.006263799965381622
5,93,Z3ProductSet,creation,0.07036429992876947
5,93,Z3ProductSet,membership_test,0.00984850013628602
5,93,Z3ProductSet,membership_test,0.009594599949195981
5,93,Z3ProductSet,add_cube,0.0007638998795300722
5,93,Z3ProductSet,add_hole,0.0007559000514447689
5,93,Z3ProductSet,contained_in,0.008912099990993738
5,93,Z3ProductSet,contained_in,0.009138100082054734
5,93,Z3ProductSet,contained_in,0.015512499958276749
5,93,Z3ProductSet,contained_in,0.008955099852755666
5,96,CanonicalHyperCubeSet,creation,0.16095790010876954
5,96,CanonicalHyperCubeSet,membership_test,7.559987716376781e-05
5,96,CanonicalHyperCubeSet,membership_test,9.770016185939312e-05
5,96,CanonicalHyperCubeSet,add_cube,0.003014399902895093
5,96,CanonicalHyperCubeSet,add_hole,0.002982600126415491
5,96,CanonicalHyperCubeSet,contained_in,0.006099299993366003
5,96,CanonicalHyperCubeSet,contained_in,0.00629250006750226
5,96,CanonicalHyperCubeSet,contained_in,0.006425399798899889
5,96,CanonicalHyperCubeSet,contained_in,0.0062698000110685825
5,96,Z3ProductSet,creation,0.06935969996266067
5,96,Z3ProductSet,membership_test,0.010296300053596497
5,96,Z3ProductSet,membership_test,0.00890729995444417
5,96,Z3ProductSet,add_cube,0.0007493000011891127
5,96,Z3ProductSet,add_hole,0.000771600054576993
5,96,Z3ProductSet,contained_in,0.009034799877554178
5,96,Z3ProductSet,contained_in,0.009180399822071195
5,96,Z3ProductSet,contained_in,0.0163761000148952
5,96,Z3ProductSet,contained_in,0.009565400192514062
5,99,CanonicalHyperCubeSet,creation,0.1829116998706013
5,99,CanonicalHyperCubeSet,membership_test,7.770000956952572e-05
5,99,CanonicalHyperCubeSet,membership_test,0.00010939990170300007
5,99,CanonicalHyperCubeSet,add_cube,0.003299799980595708
5,99,CanonicalHyperCubeSet,add_hole,0.004972599912434816
5,99,CanonicalHyperCubeSet,contained_in,0.006671300157904625
5,99,CanonicalHyperCubeSet,contained_in,0.006834500003606081
5,99,CanonicalHyperCubeSet,contained_in,0.006957200122997165
5,99,CanonicalHyperCubeSet,contained_in,0.006898700026795268
5,99,Z3ProductSet,creation,0.07320649991743267
5,99,Z3ProductSet,membership_test,0.010459799785166979
5,99,Z3ProductSet,membership_test,0.00952400011010468
5,99,Z3ProductSet,add_cube,0.0007621999830007553
5,99,Z3ProductSet,add_hole,0.0007575999479740858
5,99,Z3ProductSet,contained_in,0.009743500035256147
5,99,Z3ProductSet,contained_in,0.00934849982149899
5,99,Z3ProductSet,contained_in,0.019629399990662932
5,99,Z3ProductSet,contained_in,0.009874700102955103
5,102,CanonicalHyperCubeSet,creation,0.18556260014884174
5,102,CanonicalHyperCubeSet,membership_test,8.030002936720848e-05
5,102,CanonicalHyperCubeSet,membership_test,0.00011250004172325134
5,102,CanonicalHyperCubeSet,add_cube,0.0031138998456299305
5,102,CanonicalHyperCubeSet,add_hole,0.003322300035506487
5,102,CanonicalHyperCubeSet,contained_in,0.00708939996547997
5,102,CanonicalHyperCubeSet,contained_in,0.007099500158801675
5,102,CanonicalHyperCubeSet,contained_in,0.007224899949505925
5,102,CanonicalHyperCubeSet,contained_in,0.007179399952292442
5,102,Z3ProductSet,creation,0.07484460016712546
5,102,Z3ProductSet,membership_test,0.010005000047385693
5,102,Z3ProductSet,membership_test,0.00890889996662736
5,102,Z3ProductSet,add_cube,0.0007333001121878624
5,102,Z3ProductSet,add_hole,0.0007323999889194965
5,102,Z3ProductSet,contained_in,0.008972400100901723
5,102,Z3ProductSet,contained_in,0.00893389992415905
5,102,Z3ProductSet,contained_in,0.016342800110578537
5,102,Z3ProductSet,contained_in,0.00885440013371408
5,105,CanonicalHyperCubeSet,creation,0.20126139977946877
5,105,CanonicalHyperCubeSet,membership_test,8.309981785714626e-05
5,105,CanonicalHyperCubeSet,membership_test,0.00011059991084039211
5,105,CanonicalHyperCubeSet,add_cube,0.0035095999483019114
5,105,CanonicalHyperCubeSet,add_hole,0.003445499809458852
5,105,CanonicalHyperCubeSet,contained_in,0.007764199981465936
5,105,CanonicalHyperCubeSet,contained_in,0.007392799947410822
5,105,CanonicalHyperCubeSet,contained_in,0.007701399968937039
5,105,CanonicalHyperCubeSet,contained_in,0.00742719997651875
5,105,Z3ProductSet,creation,0.08805790008045733
5,105,Z3ProductSet,membership_test,0.009834100026637316
5,105,Z3ProductSet,membership_test,0.008770599961280823
5,105,Z3ProductSet,add_cube,0.0007424000650644302
5,105,Z3ProductSet,add_hole,0.0007464000955224037
5,105,Z3ProductSet,contained_in,0.008976199897006154
5,105,Z3ProductSet,contained_in,0.009131799917668104
5,105,Z3ProductSet,contained_in,0.016831199871376157
5,105,Z3ProductSet,contained_in,0.009010799927636981
5,108,CanonicalHyperCubeSet,creation,0.2230226001702249
5,108,CanonicalHyperCubeSet,membership_test,8.200015872716904e-05
5,108,CanonicalHyperCubeSet,membership_test,0.00011279992759227753
5,108,CanonicalHyperCubeSet,add_cube,0.0033269000705331564
5,108,CanonicalHyperCubeSet,add_hole,0.003558400087058544
5,108,CanonicalHyperCubeSet,contained_in,0.008200600044801831
5,108,CanonicalHyperCubeSet,contained_in,0.008757299976423383
5,108,CanonicalHyperCubeSet,contained_in,0.008125999942421913
5,108,CanonicalHyperCubeSet,contained_in,0.007978100096806884
5,108,Z3ProductSet,creation,0.08080900018103421
5,108,Z3ProductSet,membership_test,0.01052430015988648
5,108,Z3ProductSet,membership_test,0.008886300027370453
5,108,Z3ProductSet,add_cube,0.0008503999561071396
5,108,Z3ProductSet,add_hole,0.0007418000604957342
5,108,Z3ProductSet,contained_in,0.009064000099897385
5,108,Z3ProductSet,contained_in,0.009352200198918581
5,108,Z3ProductSet,contained_in,0.017018199898302555
5,108,Z3ProductSet,contained_in,0.009072799934074283
5,111,CanonicalHyperCubeSet,creation,0.223637199960649
5,111,CanonicalHyperCubeSet,membership_test,8.890009485185146e-05
5,111,CanonicalHyperCubeSet,membership_test,0.00012329989112913609
5,111,CanonicalHyperCubeSet,add_cube,0.003672999795526266
5,111,CanonicalHyperCubeSet,add_hole,0.00347020011395216
5,111,CanonicalHyperCubeSet,contained_in,0.008500299882143736
5,111,CanonicalHyperCubeSet,contained_in,0.008554100058972836
5,111,CanonicalHyperCubeSet,contained_in,0.008621999993920326
5,111,CanonicalHyperCubeSet,contained_in,0.008488500025123358
5,111,Z3ProductSet,creation,0.09345900011248887
5,111,Z3ProductSet,membership_test,0.01058920007199049
5,111,Z3ProductSet,membership_test,0.009121499955654144
5,111,Z3ProductSet,add_cube,0.0007530997972935438
5,111,Z3ProductSet,add_hole,0.0007634998764842749
5,111,Z3ProductSet,contained_in,0.009164700051769614
5,111,Z3ProductSet,contained_in,0.00937270000576973
5,111,Z3ProductSet,contained_in,0.0175052999984473
5,111,Z3ProductSet,contained_in,0.009612299967557192
5,114,CanonicalHyperCubeSet,creation,0.2407452999614179
5,114,CanonicalHyperCubeSet,membership_test,8.989986963570118e-05
5,114,CanonicalHyperCubeSet,membership_test,0.00012320000678300858
5,114,CanonicalHyperCubeSet,add_cube,0.003734100144356489
5,114,CanonicalHyperCubeSet,add_hole,0.003797499928623438
5,114,CanonicalHyperCubeSet,contained_in,0.00884240004234016
5,114,CanonicalHyperCubeSet,contained_in,0.008774599991738796
5,114,CanonicalHyperCubeSet,contained_in,0.008987100096419454
5,114,CanonicalHyperCubeSet,contained_in,0.00887210015207529
5,114,Z3ProductSet,creation,0.08802479994483292
5,114,Z3ProductSet,membership_test,0.00995779992081225
5,114,Z3ProductSet,membership_test,0.008976900018751621
5,114,Z3ProductSet,add_cube,0.0007474001031368971
5,114,Z3ProductSet,add_hole,0.0007712000515311956
5,114,Z3ProductSet,contained_in,0.00906829978339374
5,114,Z3ProductSet,contained_in,0.009331100154668093
5,114,Z3ProductSet,contained_in,0.01745479996316135
5,114,Z3ProductSet,contained_in,0.009149199817329645
5,117,CanonicalHyperCubeSet,creation,0.2501660999841988
5,117,CanonicalHyperCubeSet,membership_test,9.17001161724329e-05
5,117,CanonicalHyperCubeSet,membership_test,0.0001284000463783741
5,117,CanonicalHyperCubeSet,add_cube,0.0037666999269276857
5,117,CanonicalHyperCubeSet,add_hole,0.003537300042808056
5,117,CanonicalHyperCubeSet,contained_in,0.008956100093200803
5,117,CanonicalHyperCubeSet,contained_in,0.00887629995122552
5,117,CanonicalHyperCubeSet,contained_in,0.009164199931547046
5,117,CanonicalHyperCubeSet,contained_in,0.009038600139319897
5,117,Z3ProductSet,creation,0.085689099971205
5,117,Z3ProductSet,membership_test,0.010122699895873666
5,117,Z3ProductSet,membership_test,0.009056600043550134
5,117,Z3ProductSet,add_cube,0.0007476999890059233
5,117,Z3ProductSet,add_hole,0.0008094001095741987
5,117,Z3ProductSet,contained_in,0.009163500042632222
5,117,Z3ProductSet,contained_in,0.009478300111368299
5,117,Z3ProductSet,contained_in,0.01771109993569553
5,117,Z3ProductSet,contained_in,0.009223999921232462
5,120,CanonicalHyperCubeSet,creation,0.2637379998341203
5,120,CanonicalHyperCubeSet,membership_test,9.059999138116837e-05
5,120,CanonicalHyperCubeSet,membership_test,0.0001221001148223877
5,120,CanonicalHyperCubeSet,add_cube,0.0043409999925643206
5,120,CanonicalHyperCubeSet,add_hole,0.022357499925419688
5,120,CanonicalHyperCubeSet,contained_in,0.010385400149971247
5,120,CanonicalHyperCubeSet,contained_in,0.00968550005927682
5,120,CanonicalHyperCubeSet,contained_in,0.010110100032761693
5,120,CanonicalHyperCubeSet,contained_in,0.00996850011870265
5,120,Z3ProductSet,creation,0.09137190016917884
5,120,Z3ProductSet,membership_test,0.010333700105547905
5,120,Z3ProductSet,membership_test,0.009498799918219447
5,120,Z3ProductSet,add_cube,0.0007689001504331827
5,120,Z3ProductSet,add_hole,0.0007496001198887825
5,120,Z3ProductSet,contained_in,0.009422400034964085
5,120,Z3ProductSet,contained_in,0.00955459987744689
5,120,Z3ProductSet,contained_in,0.018342799972742796
5,120,Z3ProductSet,contained_in,0.009928900049999356
5,123,CanonicalHyperCubeSet,creation,0.277027300093323
5,123,CanonicalHyperCubeSet,membership_test,8.87999776750803e-05
5,123,CanonicalHyperCubeSet,membership_test,0.00013029994443058968
5,123,CanonicalHyperCubeSet,add_cube,0.004017699975520372
5,123,CanonicalHyperCubeSet,add_hole,0.004048999864608049
5,123,CanonicalHyperCubeSet,contained_in,0.009770900011062622
5,123,CanonicalHyperCubeSet,contained_in,0.009913200046867132
5,123,CanonicalHyperCubeSet,contained_in,0.009983600117266178
5,123,CanonicalHyperCubeSet,contained_in,0.010177900083363056
5,123,Z3ProductSet,creation,0.09153850004076958
5,123,Z3ProductSet,membership_test,0.010946100112050772
5,123,Z3ProductSet,membership_test,0.009743799921125174
5,123,Z3ProductSet,add_cube,0.0007818001322448254
5,123,Z3ProductSet,add_hole,0.0007696999236941338
5,123,Z3ProductSet,contained_in,0.009953200118616223
5,123,Z3ProductSet,contained_in,0.010203999932855368
5,123,Z3ProductSet,contained_in,0.019510000012815
5,123,Z3ProductSet,contained_in,0.010682099964469671
5,126,CanonicalHyperCubeSet,creation,0.28942290018312633
5,126,CanonicalHyperCubeSet,membership_test,9.600003249943256e-05
5,126,CanonicalHyperCubeSet,membership_test,0.00013500009663403034
5,126,CanonicalHyperCubeSet,add_cube,0.004344700137153268
5,126,CanonicalHyperCubeSet,add_hole,0.004349699942395091
5,126,CanonicalHyperCubeSet,contained_in,0.009817299898713827
5,126,CanonicalHyperCubeSet,contained_in,0.009622999932616949
5,126,CanonicalHyperCubeSet,contained_in,0.010832000058144331
5,126,CanonicalHyperCubeSet,contained_in,0.010635799961164594
5,126,Z3ProductSet,creation,0.0974766998551786
5,126,Z3ProductSet,membership_test,0.010794499889016151
5,126,Z3ProductSet,membership_test,0.00956649985164404
5,126,Z3ProductSet,add_cube,0.000786700053140521
5,126,Z3ProductSet,add_hole,0.0007835999131202698
5,126,Z3ProductSet,contained_in,0.009784699883311987
5,126,Z3ProductSet,contained_in,0.00999810011126101
5,126,Z3ProductSet,contained_in,0.01783659984357655
5,126,Z3ProductSet,contained_in,0.009080700110644102
5,129,CanonicalHyperCubeSet,creation,0.29929209989495575
5,129,CanonicalHyperCubeSet,membership_test,9.829993359744549e-05
5,129,CanonicalHyperCubeSet,membership_test,0.00014120014384388924
5,129,CanonicalHyperCubeSet,add_cube,0.004046200076118112
5,129,CanonicalHyperCubeSet,add_hole,0.015841000014916062
5,129,CanonicalHyperCubeSet,contained_in,0.010583899915218353
5,129,CanonicalHyperCubeSet,contained_in,0.011016699951142073
5,129,CanonicalHyperCubeSet,contained_in,0.011208399897441268
5,129,CanonicalHyperCubeSet,contained_in,0.010954299941658974
5,129,Z3ProductSet,creation,0.09886180004104972
5,129,Z3ProductSet,membership_test,0.011009299894794822
5,129,Z3ProductSet,membership_test,0.009316100040450692
5,129,Z3ProductSet,add_cube,0.0007652998901903629
5,129,Z3ProductSet,add_hole,0.0008018999360501766
5,129,Z3ProductSet,contained_in,0.009535300079733133
5,129,Z3ProductSet,contained_in,0.009618200128898025
5,129,Z3ProductSet,contained_in,0.019200599985197186
5,129,Z3ProductSet,contained_in,0.00975940003991127
5,132,CanonicalHyperCubeSet,creation,0.3157763001509011
5,132,CanonicalHyperCubeSet,membership_test,9.980006143450737e-05
5,132,CanonicalHyperCubeSet,membership_test,0.00014539994299411774
5,132,CanonicalHyperCubeSet,add_cube,0.014993299962952733
5,132,CanonicalHyperCubeSet,add_hole,0.003919899929314852
5,132,CanonicalHyperCubeSet,contained_in,0.011349600041285157
5,132,CanonicalHyperCubeSet,contained_in,0.011312799993902445
5,132,CanonicalHyperCubeSet,contained_in,0.011525699868798256
5,132,CanonicalHyperCubeSet,contained_in,0.011404300108551979
5,132,Z3ProductSet,creation,0.09923829999752343
5,132,Z3ProductSet,membership_test,0.010931900003924966
5,132,Z3ProductSet,membership_test,0.00947779999114573
5,132,Z3ProductSet,add_cube,0.0007521000225096941
5,132,Z3ProductSet,add_hole,0.0008014999330043793
5,132,Z3ProductSet,contained_in,0.009555600117892027
5,132,Z3ProductSet,contained_in,0.009888200089335442
5,132,Z3ProductSet,contained_in,0.019295400008559227
5,132,Z3ProductSet,contained_in,0.009763200068846345
5,135,CanonicalHyperCubeSet,creation,0.3382304001133889
5,135,CanonicalHyperCubeSet,membership_test,9.689992293715477e-05
5,135,CanonicalHyperCubeSet,membership_test,0.00013980013318359852
5,135,CanonicalHyperCubeSet,add_cube,0.004517200170084834
5,135,CanonicalHyperCubeSet,add_hole,0.004218199988827109
5,135,CanonicalHyperCubeSet,contained_in,0.012161600170657039
5,135,CanonicalHyperCubeSet,contained_in,0.011991799809038639
5,135,CanonicalHyperCubeSet,contained_in,0.012265299912542105
5,135,CanonicalHyperCubeSet,contained_in,0.0119505999609828
5,135,Z3ProductSet,creation,0.10101439990103245
5,135,Z3ProductSet,membership_test,0.010557499947026372
5,135,Z3ProductSet,membership_test,0.009693400003015995
5,135,Z3ProductSet,add_cube,0.0007656998932361603
5,135,Z3ProductSet,add_hole,0.0007859999313950539
5,135,Z3ProductSet,contained_in,0.009600000223144889
5,135,Z3ProductSet,contained_in,0.009748100070282817
5,135,Z3ProductSet,contained_in,0.019556799903512
5,135,Z3ProductSet,contained_in,0.009860200108960271
5,138,CanonicalHyperCubeSet,creation,0.3592481999658048
5,138,CanonicalHyperCubeSet,membership_test,0.00010149995796382427
5,138,CanonicalHyperCubeSet,membership_test,0.00014970009215176105
5,138,CanonicalHyperCubeSet,add_cube,0.004525500116869807
5,138,CanonicalHyperCubeSet,add_hole,0.004475800087675452
5,138,CanonicalHyperCubeSet,contained_in,0.012163700070232153
5,138,CanonicalHyperCubeSet,contained_in,0.012435899814590812
5,138,CanonicalHyperCubeSet,contained_in,0.012683700071647763
5,138,CanonicalHyperCubeSet,contained_in,0.012249400140717626
5,138,Z3ProductSet,creation,0.10346050001680851
5,138,Z3ProductSet,membership_test,0.010610600002110004
5,138,Z3ProductSet,membership_test,0.0094393000472337
5,138,Z3ProductSet,add_cube,0.0008042999543249607
5,138,Z3ProductSet,add_hole,0.0007692000363022089
5,138,Z3ProductSet,contained_in,0.009662299882620573
5,138,Z3ProductSet,contained_in,0.009986900025978684
5,138,Z3ProductSet,contained_in,0.019753099884837866
5,138,Z3ProductSet,contained_in,0.010460799792781472
5,141,CanonicalHyperCubeSet,creation,0.3619185001589358
5,141,CanonicalHyperCubeSet,membership_test,0.00010399986058473587
5,141,CanonicalHyperCubeSet,membership_test,0.0001542998943477869
5,141,CanonicalHyperCubeSet,add_cube,0.004665500018745661
5,141,CanonicalHyperCubeSet,add_hole,0.015748099889606237
5,141,CanonicalHyperCubeSet,contained_in,0.012324499897658825
5,141,CanonicalHyperCubeSet,contained_in,0.012920599896460772
5,141,CanonicalHyperCubeSet,contained_in,0.013104799902066588
5,141,CanonicalHyperCubeSet,contained_in,0.0129313999786973
5,141,Z3ProductSet,creation,0.10589769994840026
5,141,Z3ProductSet,membership_test,0.010693600168451667
5,141,Z3ProductSet,membership_test,0.009869300061836839
5,141,Z3ProductSet,add_cube,0.0007517000194638968
5,141,Z3ProductSet,add_hole,0.0007598001975566149
5,141,Z3ProductSet,contained_in,0.009747400181367993
5,141,Z3ProductSet,contained_in,0.012508800020441413
5,141,Z3ProductSet,contained_in,0.019623999949544668
5,141,Z3ProductSet,contained_in,0.010159499943256378
5,144,CanonicalHyperCubeSet,creation,0.3713668000418693
5,144,CanonicalHyperCubeSet,membership_test,0.00010870001278817654
5,144,CanonicalHyperCubeSet,membership_test,0.00015540001913905144
5,144,CanonicalHyperCubeSet,add_cube,0.01568040018901229
5,144,CanonicalHyperCubeSet,add_hole,0.0045316999312490225
5,144,CanonicalHyperCubeSet,contained_in,0.01292839995585382
5,144,CanonicalHyperCubeSet,contained_in,0.013218000065535307
5,144,CanonicalHyperCubeSet,contained_in,0.013467299984768033
5,144,CanonicalHyperCubeSet,contained_in,0.013256599893793464
5,144,Z3ProductSet,creation,0.10571900010108948
5,144,Z3ProductSet,membership_test,0.010618000058457255
5,144,Z3ProductSet,membership_test,0.009526300011202693
5,144,Z3ProductSet,add_cube,0.0007664000149816275
5,144,Z3ProductSet,add_hole,0.0007376000285148621
5,144,Z3ProductSet,contained_in,0.009670000057667494
5,144,Z3ProductSet,contained_in,0.009963199961930513
5,144,Z3ProductSet,contained_in,0.020414700033143163
5,144,Z3ProductSet,contained_in,0.010369100142270327
5,147,CanonicalHyperCubeSet,creation,0.4048991999588907
5,147,CanonicalHyperCubeSet,membership_test,0.00010689999908208847
5,147,CanonicalHyperCubeSet,membership_test,0.00015529990196228027
5,147,CanonicalHyperCubeSet,add_cube,0.004802600014954805
5,147,CanonicalHyperCubeSet,add_hole,0.004777400055900216
5,147,CanonicalHyperCubeSet,contained_in,0.013638800010085106
5,147,CanonicalHyperCubeSet,contained_in,0.013695599976927042
5,147,CanonicalHyperCubeSet,contained_in,0.014013800071552396
5,147,CanonicalHyperCubeSet,contained_in,0.013698399998247623
5,147,Z3ProductSet,creation,0.10576029983349144
5,147,Z3ProductSet,membership_test,0.010777799878269434
5,147,Z3ProductSet,membership_test,0.00981590012088418
5,147,Z3ProductSet,add_cube,0.0007501998916268349
5,147,Z3ProductSet,add_hole,0.0007539999205619097
5,147,Z3ProductSet,contained_in,0.009811900090426207
5,147,Z3ProductSet,contained_in,0.009925199905410409
5,147,Z3ProductSet,contained_in,0.020774200093001127
5,147,Z3ProductSet,contained_in,0.010158099932596087
5,150,CanonicalHyperCubeSet,creation,0.41879369993694127
5,150,CanonicalHyperCubeSet,membership_test,0.00011070002801716328
5,150,CanonicalHyperCubeSet,membership_test,0.00016380008310079575
5,150,CanonicalHyperCubeSet,add_cube,0.015572699951007962
5,150,CanonicalHyperCubeSet,add_hole,0.00469700014218688
5,150,CanonicalHyperCubeSet,contained_in,0.014230600092560053
5,150,CanonicalHyperCubeSet,contained_in,0.014480399899184704
5,150,CanonicalHyperCubeSet,contained_in,0.014801499899476767
5,150,CanonicalHyperCubeSet,contained_in,0.015174399828538299
5,150,Z3ProductSet,creation,0.11272650002501905
5,150,Z3ProductSet,membership_test,0.011003500083461404
5,150,Z3ProductSet,membership_test,0.009749599965289235
5,150,Z3ProductSet,add_cube,0.0008135000243782997
5,150,Z3ProductSet,add_hole,0.0007485998794436455
5,150,Z3ProductSet,contained_in,0.00990760000422597
5,150,Z3ProductSet,contained_in,0.010139100020751357
5,150,Z3ProductSet,contained_in,0.020977500127628446
5,150,Z3ProductSet,contained_in,0.012587100034579635
10,3,CanonicalHyperCubeSet,creation,0.0021788999438285828
10,3,CanonicalHyperCubeSet,membership_test,5.2999937906861305e-05
10,3,CanonicalHyperCubeSet,membership_test,6.1998143792152405e-06
10,3,CanonicalHyperCubeSet,add_cube,0.00043949997052550316
10,3,CanonicalHyperCubeSet,add_hole,0.0006891000084578991
10,3,CanonicalHyperCubeSet,contained_in,9.440002031624317e-05
10,3,CanonicalHyperCubeSet,contained_in,8.800020441412926e-05
10,3,CanonicalHyperCubeSet,contained_in,0.00012850016355514526
10,3,CanonicalHyperCubeSet,contained_in,0.00012310012243688107
10,3,Z3ProductSet,creation,0.004536400083452463
10,3,Z3ProductSet,membership_test,0.00869089993648231
10,3,Z3ProductSet,membership_test,0.007672100095078349
10,3,Z3ProductSet,add_cube,0.001457899808883667
10,3,Z3ProductSet,add_hole,0.0014819998759776354
10,3,Z3ProductSet,contained_in,0.007585000013932586
10,3,Z3ProductSet,contained_in,0.008310900069773197
10,3,Z3ProductSet,contained_in,0.00839500012807548
10,3,Z3ProductSet,contained_in,0.007430800003930926
10,6,CanonicalHyperCubeSet,creation,0.002395499963313341
10,6,CanonicalHyperCubeSet,membership_test,5.550007335841656e-05
10,6,CanonicalHyperCubeSet,membership_test,1.3899989426136017e-05
10,6,CanonicalHyperCubeSet,add_cube,0.0006792999338358641
10,6,CanonicalHyperCubeSet,add_hole,0.0010543002281337976
10,6,CanonicalHyperCubeSet,contained_in,0.00023650005459785461
10,6,CanonicalHyperCubeSet,contained_in,0.00022940011695027351
10,6,CanonicalHyperCubeSet,contained_in,0.00027730013243854046
10,6,CanonicalHyperCubeSet,contained_in,0.0002639000304043293
10,6,Z3ProductSet,creation,0.00883240019902587
10,6,Z3ProductSet,membership_test,0.008092599920928478
10,6,Z3ProductSet,membership_test,0.007647000020369887
10,6,Z3ProductSet,add_cube,0.001449699979275465
10,6,Z3ProductSet,add_hole,0.0014301999472081661
10,6,Z3ProductSet,contained_in,0.007345200050622225
10,6,Z3ProductSet,contained_in,0.00797379994764924
10,6,Z3ProductSet,contained_in,0.008910099975764751
10,6,Z3ProductSet,contained_in,0.0072905998677015305
10,9,CanonicalHyperCubeSet,creation,0.004676399985328317
10,9,CanonicalHyperCubeSet,membership_test,5.719996988773346e-05
10,9,CanonicalHyperCubeSet,membership_test,1.309998333454132e-05
