n_dims,n_cubes,operation,CanonicalHyperCubeSet,Z3ProductSet
8,9,contained_in,6.198787299916148,0.024623600067570806
8,9,contained_in,0.009472500067204237,0.023011300014331937
8,12,creation,0.015824300004169345,0.05823409999720752
8,12,add_cube,0.0013123999815434217,0.0019336999393999577
8,12,add_hole,0.0012992999982088804,0.0038940999656915665
8,12,contained_in,0.009653200162574649,0.03168770018965006
8,12,contained_in,0.06133379996754229,0.03189810016192496
8,12,contained_in,2.702052199980244,0.034807599848136306
8,12,contained_in,0.010305700125172734,0.034013399854302406
8,15,creation,0.019784200005233288,0.07658599992282689
8,15,add_cube,0.0012916999403387308,0.03182519995607436
8,15,add_hole,0.0013331000227481127,0.004559199791401625
8,15,contained_in,0.010556499939411879,0.04193549999035895
8,15,contained_in,0.052028700010851026,0.041897499933838844
8,15,contained_in,24.28163670003414,0.04717869986779988
8,15,contained_in,0.01123680011369288,0.04468860011547804
8,18,creation,0.02365959994494915,0.09894479997456074
8,18,add_cube,0.001314900116994977,0.040167500032112
8,18,add_hole,0.0013107999693602324,0.00558730005286634
8,18,contained_in,0.011239200131967664,0.05325039988383651
8,18,contained_in,0.052913299994543195,0.054846599930897355
8,18,contained_in,38.75058230012655,0.0592225999571383
8,18,contained_in,0.011570399859920144,0.057494400069117546
8,21,creation,0.02830190001986921,0.12688079988583922
8,21,add_cube,0.0012900999281555414,0.04765460011549294
8,21,add_hole,0.00133350002579391,0.01018900005146861
8,21,contained_in,0.011971100000664592,0.16599399992264807
8,21,contained_in,0.05556109989993274,0.0607010000385344
8,21,contained_in,47.59527920000255,0.1092589998152107
8,21,contained_in,0.01200489979237318,0.062086000107228756
8,24,creation,0.0309774000197649,0.1641625000629574
8,24,add_cube,0.0012650999706238508,0.057672400027513504
8,24,add_hole,0.0012800998520106077,0.011445800075307488
8,24,contained_in,0.012455100193619728,0.8258589000906795
8,24,contained_in,0.11833019996993244,0.09753839997574687
8,24,contained_in,41.95901650004089,0.12251829984597862
8,24,contained_in,0.013224299997091293,0.07036869996227324
12,3,creation,0.006124299950897694,0.008426199899986386
12,3,add_cube,0.002005399903282523,0.008096900070086122
12,3,add_hole,0.002076399978250265,0.0033162999898195267
12,3,contained_in,0.008894899860024452,0.005642999894917011
12,3,contained_in,0.08768490003421903,0.005608200095593929
12,3,contained_in,2.5573493000119925,0.008662700187414885
12,3,contained_in,0.008243500022217631,0.00821250001899898
12,6,creation,0.011587100103497505,0.025185999926179647
12,6,add_cube,0.0019111000001430511,0.014283700147643685
12,6,add_hole,0.0019205999560654163,0.0031608000863343477
12,6,contained_in,0.00876499991863966,0.009427400073036551
12,6,contained_in,0.10389220016077161,0.0098365000449121
12,6,contained_in,12.18927580001764,0.011870899936184287
12,6,contained_in,0.009686700068414211,0.011344400001689792
12,9,creation,0.017506300006061792,0.04340040008537471
12,9,add_cube,0.0019094999879598618,0.020310299936681986
12,9,add_hole,0.0019360000733286142,0.003918200032785535
12,9,contained_in,0.010375299956649542,0.016312999883666635
12,9,contained_in,0.1063226000405848,0.016551899956539273
12,9,contained_in,5.027498899959028,0.019119099946692586
12,9,contained_in,0.009860499994829297,0.01842959993518889
12,12,creation,0.023144899867475033,0.06534009985625744
12,12,add_cube,0.0018758000805974007,0.0026895999908447266
12,12,add_hole,0.0018933000974357128,0.0046998001635074615
12,12,contained_in,0.01119789993390441,0.025816300185397267
12,12,contained_in,0.07833859999664128,0.025692099938169122
12,12,contained_in,22.986559900222346,0.030006800079718232
12,12,contained_in,0.01189139997586608,0.030375500209629536
12,15,creation,0.030191299971193075,0.08109909994527698
12,15,add_cube,0.0019390999805182219,0.0337185999378562
12,15,add_hole,0.001895299879834056,0.005170400021597743
12,15,contained_in,0.012317300075665116,0.035513499984517694
12,15,contained_in,0.12479809997603297,0.03376300004310906
12,15,contained_in,50.736305200029165,0.0378434001468122
12,15,contained_in,0.012374100042507052,0.038310700096189976
12,18,creation,0.03530969982966781,0.1439513999503106
12,18,add_cube,0.001936200074851513,0.0650893000420183
12,18,add_hole,0.001902800053358078,0.006530300015583634
12,18,contained_in,0.012923200149089098,0.04782019997946918
12,18,contained_in,0.12943820003420115,0.04710610001347959
12,18,contained_in,152.4320570998825,0.05179279996082187
12,18,contained_in,0.01396239991299808,0.04962929990142584
12,21,creation,0.041039299918338656,0.1421414001379162
12,21,add_cube,0.002036700025200844,0.050826899940147996
12,21,add_hole,0.0019389998633414507,0.011381299933418632
12,21,contained_in,0.014334599953144789,0.16817810013890266
12,21,contained_in,0.15741870016790926,0.06033669994212687
12,21,contained_in,126.37904889998026,0.10968689993023872
12,21,contained_in,0.014660299988463521,0.06239459989592433
12,24,creation,0.04566309996880591,0.17250690003857017
12,24,add_cube,0.0018802001141011715,0.05739159998483956
12,24,add_hole,0.001962000038474798,0.01305299997329712
12,24,contained_in,0.015288500115275383,0.8255960999522358
12,24,contained_in,0.09630189999006689,0.1028506001457572
12,24,contained_in,223.0833157999441,0.12585399998351932
12,24,contained_in,0.015313500072807074,0.07406360004097223
